Registry,Assignment,Organization Name,Organization Address
MA-L,001656,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,00191D,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,0019FD,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,001EA9,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,2C10C1,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,CCFB65,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,40D28A,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,7CBB8A,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,00224C,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,0023CC,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,002444,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,E0E751,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,0017AB,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,001BEA,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
