Registry,Assignment,Organization Name,Organization Address
MA-L,001BD4,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001C10,"Cisco-Linksys, LLC",121 Theory Drive Irvine California US 92612 
MA-L,001930,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001AA1,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001819,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0017DF,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0018BA,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00141B,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00135F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001360,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0013C3,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0013C4,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0012DA,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001380,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00137F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000E83,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000F34,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000D29,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000DED,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000C31,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000BBE,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000B85,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000B60,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000AB8,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000A8A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0009E8,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000912,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000944,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00074F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0005DC,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000500,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000653,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00036B,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0003E3,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0004DD,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000428,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00039F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00B08E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000196,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0002B9,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00027E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00024B,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,003078,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D0C0,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,003085,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D0BA,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D0BC,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,003096,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00DA55,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,042AE2,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0062EC,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0057D2,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,188B45,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00101F,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,001054,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,DCEB94,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,5C838F,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,AC7E8A,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,382056,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,00502A,"Cisco Systems, Inc",170 W. TASMAN DR. SAN JOSE CA US 95134-1706 
MA-L,005014,"Cisco Systems, Inc",170 W. TASMAN DR. SAN JOSE CA US 95134-1706 
MA-L,0090D9,"Cisco Systems, Inc",170 W. TASMAN DR. SAN JOSE CA US 95134-1706 
MA-L,009092,"Cisco Systems, Inc",170 W. TASMAN DR. SAN JOSE CA US 95134-1706 
MA-L,001029,"Cisco Systems, Inc",170 W. TASMAN DR. SAN JOSE CA US 95134-1706 
MA-L,001007,"Cisco Systems, Inc",170 W. TASMAN DR. SAN JOSE CA US 95134-1706 
MA-L,00605C,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,00E0F7,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,00E0B0,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,00E0FE,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,00E0A3,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,00E0F9,"Cisco Systems, Inc",170 WEST TASMAN DRIVE SAN JOSE CA US 95134-1706 
MA-L,001BD7,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,5006AB,"Cisco Systems, Inc",80 West Tasman Dr. San Jose CA US 94568 
MA-L,0050E2,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,005050,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,009021,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0090B1,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00023D,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,18E728,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,2C3ECF,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,1005CA,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,1CDEA7,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,1C6A7A,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,CCD8C1,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,7C0ECE,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,F09E63,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,F07F06,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,84802D,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,E0899D,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,A89D21,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,BCF1F2,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,C80084,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,A0F849,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,88908D,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,A46C2A,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,0021BE,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,7CB21B,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville  US 30044 
MA-L,1C1D86,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,C4143C,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,2401C7,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,04DAD2,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,F41FC2,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,4C0082,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,DCA5F4,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,7C95F3,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,5017FF,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,E8EDF3,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,78DA6E,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,24E9B3,"Cisco Systems, Inc",170 West Tasman Drive San Jose CA US 95134 
MA-L,E0553D,Cisco Meraki,500 Terry A. Francois Blvd San Francisco California US 94158 
MA-L,848DC7,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,088039,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,34BDFA,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,A41875,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,A4934C,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,24B657,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,C8F9F9,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,F0F755,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,203706,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,30E4DB,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,1CAA07,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,C471FE,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,E05FB9,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,081735,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,108CCF,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,588D09,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,E80462,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,9C4E20,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,1C17D3,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,9CAFCA,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,003A98,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,003A9A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00259C,"Cisco-Linksys, LLC",121 Theory Drive Irvine California US 92612 
MA-L,00260A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,002450,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,002290,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,002333,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,002305,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0023EB,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00235E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0021D7,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001EBE,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001EBD,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001E6B,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,001FC9,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001CF6,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001CB0,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001DA2,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001C58,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001B53,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001B0C,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001B8F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001AE3,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001A70,"Cisco-Linksys, LLC",121 Theory Drive Irvine California US 92612 
MA-L,0019AA,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001A30,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001956,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001873,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001795,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0016C8,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00175A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00170E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00169D,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0015C6,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00146A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001562,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0014F2,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00127F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0011BB,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0011BC,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001200,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00115D,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001192,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001243,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,001120,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000F8F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000F23,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000FF8,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000FF7,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000DBD,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000BFD,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000BFC,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000C85,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000CCF,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000B45,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000AF4,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0009B7,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0007B3,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0008E3,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000820,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00062A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00059B,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00059A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0006D7,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00055F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00055E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00070E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0004C1,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00049A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000331,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00044D,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00046D,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0002FD,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000164,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000217,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,000143,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,003094,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D0E4,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D006,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00B04A,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00B0C2,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D063,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00D0BB,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,00C164,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,008A96,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,007888,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,CC167E,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
